county,city,date,no2_units,no2_mean,no2_aqi,o3_units,o3_mean,o3_aqi,so2_units,so2_mean,so2_aqi,co_units,co_mean,co_aqi
Maricopa,Phoenix,2/18/2000,Parts per billion,38.958333,56,Parts per million,0.012292,24,Parts per billion,3.1375,,Parts per million,1.323529,19
Maricopa,Phoenix,2/19/2000,Parts per billion,46.166667,71,Parts per million,0.011458,21,Parts per billion,6.833333,33,Parts per million,2.041667,
Maricopa,Phoenix,2/19/2000,Parts per billion,46.166667,71,Parts per million,0.011458,21,Parts per billion,6.833333,33,Parts per million,1.658333,39
Maricopa,Phoenix,2/19/2000,Parts per billion,46.166667,71,Parts per million,0.011458,21,Parts per billion,6.7875,,Parts per million,2.041667,
Maricopa,Phoenix,2/19/2000,Parts per billion,46.166667,71,Parts per million,0.011458,21,Parts per billion,6.7875,,Parts per million,1.658333,39
Maricopa,Phoenix,2/20/2000,Parts per billion,28.291667,61,Parts per million,0.013917,24,Parts per billion,3.416667,24,Parts per million,1.029167,
Maricopa,Phoenix,2/20/2000,Parts per billion,28.291667,61,Parts per million,0.013917,24,Parts per billion,3.416667,24,Parts per million,1.666667,54
Maricopa,Phoenix,2/20/2000,Parts per billion,28.291667,61,Parts per million,0.013917,24,Parts per billion,3.375,,Parts per million,1.029167,
Maricopa,Phoenix,2/20/2000,Parts per billion,28.291667,61,Parts per million,0.013917,24,Parts per billion,3.375,,Parts per million,1.666667,54
Maricopa,Phoenix,2/21/2000,Parts per billion,18.708333,37,Parts per million,0.01525,26,Parts per billion,0.333333,3,Parts per million,0.4125,
Maricopa,Phoenix,2/21/2000,Parts per billion,18.708333,37,Parts per million,0.01525,26,Parts per billion,0.333333,3,Parts per million,0.3875,6
Maricopa,Phoenix,2/21/2000,Parts per billion,18.708333,37,Parts per million,0.01525,26,Parts per billion,0.44,,Parts per million,0.4125,
Maricopa,Phoenix,2/21/2000,Parts per billion,18.708333,37,Parts per million,0.01525,26,Parts per billion,0.44,,Parts per million,0.3875,6
Maricopa,Phoenix,2/22/2000,Parts per billion,31.416667,48,Parts per million,0.015625,31,Parts per billion,0.764706,7,Parts per million,0.729167,
Maricopa,Phoenix,2/22/2000,Parts per billion,31.416667,48,Parts per million,0.015625,31,Parts per billion,0.764706,7,Parts per million,0.654167,10
Maricopa,Phoenix,2/22/2000,Parts per billion,31.416667,48,Parts per million,0.015625,31,Parts per billion,0.86,,Parts per million,0.729167,
Maricopa,Phoenix,2/22/2000,Parts per billion,31.416667,48,Parts per million,0.015625,31,Parts per billion,0.86,,Parts per million,0.654167,10
Maricopa,Phoenix,2/23/2000,Parts per billion,33.625,48,Parts per million,0.015042,25,Parts per billion,1.608696,6,Parts per million,0.741667,
Maricopa,Phoenix,2/23/2000,Parts per billion,33.625,48,Parts per million,0.015042,25,Parts per billion,1.608696,6,Parts per million,0.7375,13
Maricopa,Phoenix,2/23/2000,Parts per billion,33.625,48,Parts per million,0.015042,25,Parts per billion,1.728571,,Parts per million,0.741667,
Maricopa,Phoenix,2/23/2000,Parts per billion,33.625,48,Parts per million,0.015042,25,Parts per billion,1.728571,,Parts per million,0.7375,13
Maricopa,Phoenix,2/24/2000,Parts per billion,23.130435,46,Parts per million,0.023042,36,Parts per billion,0.916667,7,Parts per million,0.495652,
Maricopa,Phoenix,2/24/2000,Parts per billion,23.130435,46,Parts per million,0.023042,36,Parts per billion,0.916667,7,Parts per million,0.566667,13
Maricopa,Phoenix,2/24/2000,Parts per billion,23.130435,46,Parts per million,0.023042,36,Parts per billion,0.766667,,Parts per million,0.495652,
Maricopa,Phoenix,2/24/2000,Parts per billion,23.130435,46,Parts per million,0.023042,36,Parts per billion,0.766667,,Parts per million,0.566667,13
Maricopa,Phoenix,2/25/2000,Parts per billion,35.583333,50,Parts per million,0.016,32,Parts per billion,3.208333,11,Parts per million,0.95,
Maricopa,Phoenix,2/25/2000,Parts per billion,35.583333,50,Parts per million,0.016,32,Parts per billion,3.208333,11,Parts per million,0.895833,16
Maricopa,Phoenix,2/25/2000,Parts per billion,35.583333,50,Parts per million,0.016,32,Parts per billion,3.15,,Parts per million,0.95,
Maricopa,Phoenix,2/25/2000,Parts per billion,35.583333,50,Parts per million,0.016,32,Parts per billion,3.15,,Parts per million,0.895833,16
Maricopa,Phoenix,2/26/2000,Parts per billion,36.875,62,Parts per million,0.01875,36,Parts per billion,4.541667,20,Parts per million,1.275,
Maricopa,Phoenix,2/26/2000,Parts per billion,36.875,62,Parts per million,0.01875,36,Parts per billion,4.541667,20,Parts per million,1.0125,24
Maricopa,Phoenix,2/26/2000,Parts per billion,36.875,62,Parts per million,0.01875,36,Parts per billion,4.5,,Parts per million,1.275,
Maricopa,Phoenix,2/26/2000,Parts per billion,36.875,62,Parts per million,0.01875,36,Parts per billion,4.5,,Parts per million,1.0125,24
Maricopa,Phoenix,2/27/2000,Parts per billion,37.833333,66,Parts per million,0.023833,39,Parts per billion,4.25,23,Parts per million,1.383333,
Maricopa,Phoenix,2/27/2000,Parts per billion,37.833333,66,Parts per million,0.023833,39,Parts per billion,4.25,23,Parts per million,1.604167,40
Maricopa,Phoenix,2/27/2000,Parts per billion,37.833333,66,Parts per million,0.023833,39,Parts per billion,4.225,,Parts per million,1.383333,
Maricopa,Phoenix,2/27/2000,Parts per billion,37.833333,66,Parts per million,0.023833,39,Parts per billion,4.225,,Parts per million,1.604167,40
Maricopa,Phoenix,2/28/2000,Parts per billion,20.304348,44,Parts per million,0.024917,39,Parts per billion,0.636364,7,Parts per million,0.445455,
Maricopa,Phoenix,2/28/2000,Parts per billion,20.304348,44,Parts per million,0.024917,39,Parts per billion,0.636364,7,Parts per million,0.579167,15
Maricopa,Phoenix,2/28/2000,Parts per billion,20.304348,44,Parts per million,0.024917,39,Parts per billion,0.75,,Parts per million,0.445455,
Maricopa,Phoenix,2/28/2000,Parts per billion,20.304348,44,Parts per million,0.024917,39,Parts per billion,0.75,,Parts per million,0.579167,15
Maricopa,Phoenix,2/29/2000,Parts per billion,36.583333,58,Parts per million,0.017375,34,Parts per billion,4.125,20,Parts per million,1.116667,
Maricopa,Phoenix,2/29/2000,Parts per billion,36.583333,58,Parts per million,0.017375,34,Parts per billion,4.125,20,Parts per million,0.879167,18
Maricopa,Phoenix,2/29/2000,Parts per billion,36.583333,58,Parts per million,0.017375,34,Parts per billion,4.1,,Parts per million,1.116667,
Maricopa,Phoenix,2/29/2000,Parts per billion,36.583333,58,Parts per million,0.017375,34,Parts per billion,4.1,,Parts per million,0.879167,18
Maricopa,Phoenix,3/1/2000,Parts per billion,33.869565,52,Parts per million,0.01725,36,Parts per billion,2.086957,14,Parts per million,0.891304,
Maricopa,Phoenix,3/1/2000,Parts per billion,33.869565,52,Parts per million,0.01725,36,Parts per billion,2.086957,14,Parts per million,1.079167,24
Maricopa,Phoenix,3/1/2000,Parts per billion,33.869565,52,Parts per million,0.01725,36,Parts per billion,2.257143,,Parts per million,0.891304,
Maricopa,Phoenix,3/1/2000,Parts per billion,33.869565,52,Parts per million,0.01725,36,Parts per billion,2.257143,,Parts per million,1.079167,24
Maricopa,Phoenix,3/2/2000,Parts per billion,38.666667,64,Parts per million,0.017375,34,Parts per billion,3.583333,20,Parts per million,1.145833,
Maricopa,Phoenix,3/2/2000,Parts per billion,38.666667,64,Parts per million,0.017375,34,Parts per billion,3.583333,20,Parts per million,0.929167,20
Maricopa,Phoenix,3/2/2000,Parts per billion,38.666667,64,Parts per million,0.017375,34,Parts per billion,3.55,,Parts per million,1.145833,
Maricopa,Phoenix,3/2/2000,Parts per billion,38.666667,64,Parts per million,0.017375,34,Parts per billion,3.55,,Parts per million,0.929167,20
Maricopa,Phoenix,3/3/2000,Parts per billion,35.916667,58,Parts per million,0.019875,37,Parts per billion,3.458333,14,Parts per million,0.9625,
Maricopa,Phoenix,3/3/2000,Parts per billion,35.916667,58,Parts per million,0.019875,37,Parts per billion,3.458333,14,Parts per million,1.225,28
Maricopa,Phoenix,3/3/2000,Parts per billion,35.916667,58,Parts per million,0.019875,37,Parts per billion,3.425,,Parts per million,0.9625,
Maricopa,Phoenix,3/3/2000,Parts per billion,35.916667,58,Parts per million,0.019875,37,Parts per billion,3.425,,Parts per million,1.225,28
Maricopa,Phoenix,3/4/2000,Parts per billion,26.958333,46,Parts per million,0.026583,32,Parts per billion,1.791667,11,Parts per million,0.725,
Maricopa,Phoenix,3/4/2000,Parts per billion,26.958333,46,Parts per million,0.026583,32,Parts per billion,1.791667,11,Parts per million,0.791667,16
Maricopa,Phoenix,3/4/2000,Parts per billion,26.958333,46,Parts per million,0.026583,32,Parts per billion,1.775,,Parts per million,0.725,
Maricopa,Phoenix,3/4/2000,Parts per billion,26.958333,46,Parts per million,0.026583,32,Parts per billion,1.775,,Parts per million,0.791667,16
Maricopa,Phoenix,3/5/2000,Parts per billion,18.583333,31,Parts per million,0.028792,30,Parts per billion,0,0,Parts per million,0.433333,
Maricopa,Phoenix,3/5/2000,Parts per billion,18.583333,31,Parts per million,0.028792,30,Parts per billion,0,0,Parts per million,0.429167,7
Maricopa,Phoenix,3/5/2000,Parts per billion,18.583333,31,Parts per million,0.028792,30,Parts per billion,0,,Parts per million,0.433333,
Maricopa,Phoenix,3/5/2000,Parts per billion,18.583333,31,Parts per million,0.028792,30,Parts per billion,0,,Parts per million,0.429167,7
Maricopa,Phoenix,3/6/2000,Parts per billion,27.416667,41,Parts per million,0.020125,29,Parts per billion,0,0,Parts per million,0.529167,
Maricopa,Phoenix,3/6/2000,Parts per billion,27.416667,41,Parts per million,0.020125,29,Parts per billion,0,0,Parts per million,0.5125,9
Maricopa,Phoenix,3/6/2000,Parts per billion,27.416667,41,Parts per million,0.020125,29,Parts per billion,0,,Parts per million,0.529167,
Maricopa,Phoenix,3/6/2000,Parts per billion,27.416667,41,Parts per million,0.020125,29,Parts per billion,0,,Parts per million,0.5125,9
Maricopa,Phoenix,3/7/2000,Parts per billion,24.083333,39,Parts per million,0.020917,29,Parts per billion,0,0,Parts per million,0.441667,
Maricopa,Phoenix,3/7/2000,Parts per billion,24.083333,39,Parts per million,0.020917,29,Parts per billion,0,0,Parts per million,0.458333,8
Maricopa,Phoenix,3/7/2000,Parts per billion,24.083333,39,Parts per million,0.020917,29,Parts per billion,0,,Parts per million,0.441667,
Maricopa,Phoenix,3/7/2000,Parts per billion,24.083333,39,Parts per million,0.020917,29,Parts per billion,0,,Parts per million,0.458333,8
Maricopa,Phoenix,3/8/2000,Parts per billion,27.583333,51,Parts per million,0.021292,40,Parts per billion,0.789474,6,Parts per million,0.758333,
Maricopa,Phoenix,3/8/2000,Parts per billion,27.583333,51,Parts per million,0.021292,40,Parts per billion,0.789474,6,Parts per million,0.658333,11
Maricopa,Phoenix,3/8/2000,Parts per billion,27.583333,51,Parts per million,0.021292,40,Parts per billion,0.98,,Parts per million,0.758333,
Maricopa,Phoenix,3/8/2000,Parts per billion,27.583333,51,Parts per million,0.021292,40,Parts per billion,0.98,,Parts per million,0.658333,11
Maricopa,Phoenix,3/9/2000,Parts per billion,31.541667,51,Parts per million,0.019292,36,Parts per billion,0.182609,0,Parts per million,1.158333,
Maricopa,Phoenix,3/9/2000,Parts per billion,31.541667,51,Parts per million,0.019292,36,Parts per billion,0.182609,0,Parts per million,1.1125,19
Maricopa,Phoenix,3/9/2000,Parts per billion,31.541667,51,Parts per million,0.019292,36,Parts per billion,0.171429,,Parts per million,1.158333,
Maricopa,Phoenix,3/9/2000,Parts per billion,31.541667,51,Parts per million,0.019292,36,Parts per billion,0.171429,,Parts per million,1.1125,19
Maricopa,Phoenix,3/10/2000,Parts per billion,37.136364,57,Parts per million,0.017792,34,Parts per billion,0.330435,0,Parts per million,1.334783,
Maricopa,Phoenix,3/10/2000,Parts per billion,37.136364,57,Parts per million,0.017792,34,Parts per billion,0.330435,0,Parts per million,1.254167,24
Maricopa,Phoenix,3/10/2000,Parts per billion,37.136364,57,Parts per million,0.017792,34,Parts per billion,0.314286,,Parts per million,1.334783,
Maricopa,Phoenix,3/10/2000,Parts per billion,37.136364,57,Parts per million,0.017792,34,Parts per billion,0.314286,,Parts per million,1.254167,24
Maricopa,Phoenix,3/11/2000,Parts per billion,41.583333,71,Parts per million,0.02225,46,Parts per billion,0.2,0,Parts per million,1.733333,
Maricopa,Phoenix,3/11/2000,Parts per billion,41.583333,71,Parts per million,0.02225,46,Parts per billion,0.2,0,Parts per million,1.7125,35
Maricopa,Phoenix,3/11/2000,Parts per billion,41.583333,71,Parts per million,0.02225,46,Parts per billion,0.185714,,Parts per million,1.733333,
Maricopa,Phoenix,3/11/2000,Parts per billion,41.583333,71,Parts per million,0.02225,46,Parts per billion,0.185714,,Parts per million,1.7125,35
Maricopa,Phoenix,3/12/2000,Parts per billion,38.208333,68,Parts per million,0.023208,45,Parts per billion,0.1,0,Parts per million,1.65,
Maricopa,Phoenix,3/12/2000,Parts per billion,38.208333,68,Parts per million,0.023208,45,Parts per billion,0.1,0,Parts per million,1.658333,39
Maricopa,Phoenix,3/12/2000,Parts per billion,38.208333,68,Parts per million,0.023208,45,Parts per billion,0.085714,,Parts per million,1.65,
Maricopa,Phoenix,3/12/2000,Parts per billion,38.208333,68,Parts per million,0.023208,45,Parts per billion,0.085714,,Parts per million,1.658333,39
Maricopa,Phoenix,3/13/2000,Parts per billion,39.652174,65,Parts per million,0.021542,43,Parts per billion,0.421739,1,Parts per million,0.921739,
Maricopa,Phoenix,3/13/2000,Parts per billion,39.652174,65,Parts per million,0.021542,43,Parts per billion,0.421739,1,Parts per million,0.970833,22
Maricopa,Phoenix,3/13/2000,Parts per billion,39.652174,65,Parts per million,0.021542,43,Parts per billion,0.428571,,Parts per million,0.921739,
Maricopa,Phoenix,3/13/2000,Parts per billion,39.652174,65,Parts per million,0.021542,43,Parts per billion,0.428571,,Parts per million,0.970833,22
Maricopa,Phoenix,3/14/2000,Parts per billion,44.25,65,Parts per million,0.021125,42,Parts per billion,0.486957,1,Parts per million,1.245833,
Maricopa,Phoenix,3/14/2000,Parts per billion,44.25,65,Parts per million,0.021125,42,Parts per billion,0.486957,1,Parts per million,1.245833,24
Maricopa,Phoenix,3/14/2000,Parts per billion,44.25,65,Parts per million,0.021125,42,Parts per billion,0.485714,,Parts per million,1.245833,
Maricopa,Phoenix,3/14/2000,Parts per billion,44.25,65,Parts per million,0.021125,42,Parts per billion,0.485714,,Parts per million,1.245833,24
Maricopa,Phoenix,3/15/2000,Parts per billion,40.652174,62,Parts per million,0.020917,43,Parts per billion,0.342857,1,Parts per million,1.165217,
Maricopa,Phoenix,3/15/2000,Parts per billion,40.652174,62,Parts per million,0.020917,43,Parts per billion,0.342857,1,Parts per million,1.204167,24
Maricopa,Phoenix,3/15/2000,Parts per billion,40.652174,62,Parts per million,0.020917,43,Parts per billion,0.333333,,Parts per million,1.165217,
Maricopa,Phoenix,3/15/2000,Parts per billion,40.652174,62,Parts per million,0.020917,43,Parts per billion,0.333333,,Parts per million,1.204167,24
Maricopa,Phoenix,3/16/2000,Parts per billion,36.416667,61,Parts per million,0.022083,42,Parts per billion,0.078261,0,Parts per million,0.9125,
Maricopa,Phoenix,3/16/2000,Parts per billion,36.416667,61,Parts per million,0.022083,42,Parts per billion,0.078261,0,Parts per million,0.891667,16
Maricopa,Phoenix,3/16/2000,Parts per billion,36.416667,61,Parts per million,0.022083,42,Parts per billion,0.042857,,Parts per million,0.9125,
Maricopa,Phoenix,3/16/2000,Parts per billion,36.416667,61,Parts per million,0.022083,42,Parts per billion,0.042857,,Parts per million,0.891667,16
Maricopa,Phoenix,3/17/2000,Parts per billion,33.875,55,Parts per million,0.023167,43,Parts per billion,0.086957,0,Parts per million,0.7875,
Maricopa,Phoenix,3/17/2000,Parts per billion,33.875,55,Parts per million,0.023167,43,Parts per billion,0.086957,0,Parts per million,0.991667,20
Maricopa,Phoenix,3/17/2000,Parts per billion,33.875,55,Parts per million,0.023167,43,Parts per billion,0.071429,,Parts per million,0.7875,
Maricopa,Phoenix,3/17/2000,Parts per billion,33.875,55,Parts per million,0.023167,43,Parts per billion,0.071429,,Parts per million,0.991667,20
Maricopa,Phoenix,3/18/2000,Parts per billion,31.125,55,Parts per million,0.025625,42,Parts per billion,0.304348,0,Parts per million,0.7375,
Maricopa,Phoenix,3/18/2000,Parts per billion,31.125,55,Parts per million,0.025625,42,Parts per billion,0.304348,0,Parts per million,0.695833,13
Maricopa,Phoenix,3/18/2000,Parts per billion,31.125,55,Parts per million,0.025625,42,Parts per billion,0.285714,,Parts per million,0.7375,
Maricopa,Phoenix,3/18/2000,Parts per billion,31.125,55,Parts per million,0.025625,42,Parts per billion,0.285714,,Parts per million,0.695833,13
Maricopa,Phoenix,3/19/2000,Parts per billion,26.875,64,Parts per million,0.031417,50,Parts per billion,0.321739,0,Parts per million,0.708333,
Maricopa,Phoenix,3/19/2000,Parts per billion,26.875,64,Parts per million,0.031417,50,Parts per billion,0.321739,0,Parts per million,0.5375,17
Maricopa,Phoenix,3/19/2000,Parts per billion,26.875,64,Parts per million,0.031417,50,Parts per billion,0.314286,,Parts per million,0.708333,
